"STATION","DATE","TAVG"
"USW00024234","2014-09-23",
"USW00024234","2014-09-24",
"USW00024234","2014-09-25",
"USW00024234","2014-09-26",
"USW00024234","2014-09-27",
"USW00024234","2014-09-28",
"USW00024234","2014-09-29",
"USW00024234","2014-09-30",
"USW00024234","2014-10-01",
"USW00024234","2014-10-02",
"USW00024234","2014-10-03",
"USW00024234","2014-10-04",
"USW00024234","2014-10-05",
"USW00024234","2014-10-06",
"USW00024234","2014-10-07",
"USW00024234","2014-10-08",
"USW00024234","2014-10-09",
"USW00024234","2014-10-10",
"USW00024234","2014-10-11",
"USW00024234","2014-10-12",
"USW00024234","2014-10-13",
"USW00024234","2014-10-14",
"USW00024234","2014-10-15",
"USW00024234","2014-10-16",
"USW00024234","2014-10-17",
"USW00024234","2014-10-18",
"USW00024234","2014-10-19",
"USW00024234","2014-10-20",
"USW00024234","2014-10-21",
"USW00024234","2014-10-22",
"USW00024234","2014-10-23",
"USW00024234","2014-10-24",
"USW00024234","2014-10-25",
"USW00024234","2014-10-26",
"USW00024234","2014-10-27",
"USW00024234","2014-10-28",
"USW00024234","2014-10-29",
"USW00024234","2014-10-30",
"USW00024234","2014-10-31",
"USW00024234","2014-11-01",
"USW00024234","2014-11-02",
"USW00024234","2014-11-03",
"USW00024234","2014-11-04",
"USW00024234","2014-11-05",
"USW00024234","2014-11-06",
"USW00024234","2014-11-07",
"USW00024234","2014-11-08",
"USW00024234","2014-11-09",
"USW00024234","2014-11-10",
"USW00024234","2014-11-11",
"USW00024234","2014-11-12",
"USW00024234","2014-11-13",
"USW00024234","2014-11-14",
"USW00024234","2014-11-15",
"USW00024234","2014-11-16",
"USW00024234","2014-11-17",
"USW00024234","2014-11-18",
"USW00024234","2014-11-19",
"USW00024234","2014-11-20",
"USW00024234","2014-11-21",
"USW00024234","2014-11-22",
"USW00024234","2014-11-23",
"USW00024234","2014-11-24",
"USW00024234","2014-11-25",
"USW00024234","2014-11-26",
"USW00024234","2014-11-27",
"USW00024234","2014-11-28",
"USW00024234","2014-11-29",
"USW00024234","2014-11-30",
"USW00024234","2014-12-01",
"USW00024234","2014-12-02",
"USW00024234","2014-12-03",
"USW00024234","2014-12-04",
"USW00024234","2014-12-05",
"USW00024234","2014-12-06",
"USW00024234","2014-12-07",
"USW00024234","2014-12-08",
"USW00024234","2014-12-09",
"USW00024234","2014-12-10",
"USW00024234","2014-12-11",
"USW00024234","2014-12-12",
"USW00024234","2014-12-13",
"USW00024234","2014-12-14",
"USW00024234","2014-12-15",
"USW00024234","2014-12-16",
"USW00024234","2014-12-17",
"USW00024234","2014-12-18",
"USW00024234","2014-12-19",
"USW00024234","2014-12-20",
"USW00024234","2014-12-21",
"USW00024234","2014-12-22",
"USW00024234","2014-12-23",
"USW00024234","2014-12-24",
"USW00024234","2014-12-25",
"USW00024234","2014-12-26",
"USW00024234","2014-12-27",
"USW00024234","2014-12-28",
"USW00024234","2014-12-29",
"USW00024234","2014-12-30",
"USW00024234","2014-12-31",
"USW00024234","2015-01-01",
"USW00024234","2015-01-02",
"USW00024234","2015-01-03",
"USW00024234","2015-01-04",
"USW00024234","2015-01-05",
"USW00024234","2015-01-06",
"USW00024234","2015-01-07",
"USW00024234","2015-01-08",
"USW00024234","2015-01-09",
"USW00024234","2015-01-10",
"USW00024234","2015-01-11",
"USW00024234","2015-01-12",
"USW00024234","2015-01-13",
"USW00024234","2015-01-14",
"USW00024234","2015-01-15",
"USW00024234","2015-01-16",
"USW00024234","2015-01-17",
"USW00024234","2015-01-18",
"USW00024234","2015-01-19",
"USW00024234","2015-01-20",
"USW00024234","2015-01-21",
"USW00024234","2015-01-22",
"USW00024234","2015-01-23",
"USW00024234","2015-01-24",
"USW00024234","2015-01-25",
"USW00024234","2015-01-26",
"USW00024234","2015-01-27",
"USW00024234","2015-01-28",
"USW00024234","2015-01-29",
"USW00024234","2015-01-30",
"USW00024234","2015-01-31",
"USW00024234","2015-02-01",
"USW00024234","2015-02-02",
"USW00024234","2015-02-03",
"USW00024234","2015-02-04",
"USW00024234","2015-02-05",
"USW00024234","2015-02-06",
"USW00024234","2015-02-07",
"USW00024234","2015-02-08",
"USW00024234","2015-02-09",
"USW00024234","2015-02-10",
"USW00024234","2015-02-11",
"USW00024234","2015-02-12",
"USW00024234","2015-02-13",
"USW00024234","2015-02-14",
"USW00024234","2015-02-15",
"USW00024234","2015-02-16",
"USW00024234","2015-02-17",
"USW00024234","2015-02-18",
"USW00024234","2015-02-19",
"USW00024234","2015-02-20",
"USW00024234","2015-02-21",
"USW00024234","2015-02-22",
"USW00024234","2015-02-23",
"USW00024234","2015-02-24",
"USW00024234","2015-02-25",
"USW00024234","2015-02-26",
"USW00024234","2015-02-27",
"USW00024234","2015-02-28",
"USW00024234","2015-03-01",
"USW00024234","2015-03-02",
"USW00024234","2015-03-03",
"USW00024234","2015-03-04",
"USW00024234","2015-03-05",
"USW00024234","2015-03-06",
"USW00024234","2015-03-07",
"USW00024234","2015-03-08",
"USW00024234","2015-03-09",
"USW00024234","2015-03-10",
"USW00024234","2015-03-11",
"USW00024234","2015-03-12",
"USW00024234","2015-03-13",
"USW00024234","2015-03-14",
"USW00024234","2015-03-15",
"USW00024234","2015-03-16",
"USW00024234","2015-03-17",
"USW00024234","2015-03-18",
"USW00024234","2015-03-19",
"USW00024234","2015-03-20",
"USW00024234","2015-03-21",
"USW00024234","2015-03-22",
"USW00024234","2015-03-23",
"USW00024234","2015-03-24",
"USW00024234","2015-03-25",
"USW00024234","2015-03-26",
"USW00024234","2015-03-27",
"USW00024234","2015-03-28",
"USW00024234","2015-03-29",
"USW00024234","2015-03-30",
"USW00024234","2015-03-31",
"USW00024234","2015-04-01",
"USW00024234","2015-04-02",
"USW00024234","2015-04-03",
"USW00024234","2015-04-04",
"USW00024234","2015-04-05",
"USW00024234","2015-04-06",
"USW00024234","2015-04-07",
"USW00024234","2015-04-08",
"USW00024234","2015-04-09",
"USW00024234","2015-04-10",
"USW00024234","2015-04-11",
"USW00024234","2015-04-12",
"USW00024234","2015-04-13",
"USW00024234","2015-04-14",
"USW00024234","2015-04-15",
"USW00024234","2015-04-16",
"USW00024234","2015-04-17",
"USW00024234","2015-04-18",
"USW00024234","2015-04-19",
"USW00024234","2015-04-20",
"USW00024234","2015-04-21",
"USW00024234","2015-04-22",
"USW00024234","2015-04-23",
"USW00024234","2015-04-24",
"USW00024234","2015-04-25",
"USW00024234","2015-04-26",
"USW00024234","2015-04-27",
"USW00024234","2015-04-28",
"USW00024234","2015-04-29",
"USW00024234","2015-04-30",
"USW00024234","2015-05-01",
"USW00024234","2015-05-02",
"USW00024234","2015-05-03",
"USW00024234","2015-05-04",
"USW00024234","2015-05-05",
"USW00024234","2015-05-06",
"USW00024234","2015-05-07",
"USW00024234","2015-05-08",
"USW00024234","2015-05-09",
"USW00024234","2015-05-10",
"USW00024234","2015-05-11",
"USW00024234","2015-05-12",
"USW00024234","2015-05-13",
"USW00024234","2015-05-14",
"USW00024234","2015-05-15",
"USW00024234","2015-05-16",
"USW00024234","2015-05-17",
"USW00024234","2015-05-18",
"USW00024234","2015-05-19",
"USW00024234","2015-05-20",
"USW00024234","2015-05-21",
"USW00024234","2015-05-22",
"USW00024234","2015-05-23",
"USW00024234","2015-05-24",
"USW00024234","2015-05-25",
"USW00024234","2015-05-26",
"USW00024234","2015-05-27",
"USW00024234","2015-05-28",
"USW00024234","2015-05-29",
"USW00024234","2015-05-30",
"USW00024234","2015-05-31",
"USW00024234","2015-06-01",
"USW00024234","2015-06-02",
"USW00024234","2015-06-03",
"USW00024234","2015-06-04",
"USW00024234","2015-06-05",
"USW00024234","2015-06-06",
"USW00024234","2015-06-07",
"USW00024234","2015-06-08",
"USW00024234","2015-06-09",
"USW00024234","2015-06-10",
"USW00024234","2015-06-11",
"USW00024234","2015-06-12",
"USW00024234","2015-06-13",
"USW00024234","2015-06-14",
"USW00024234","2015-06-15",
"USW00024234","2015-06-16",
"USW00024234","2015-06-17",
"USW00024234","2015-06-18",
"USW00024234","2015-06-19",
"USW00024234","2015-06-20",
"USW00024234","2015-06-21",
"USW00024234","2015-06-22",
"USW00024234","2015-06-23",
"USW00024234","2015-06-24",
"USW00024234","2015-06-25",
"USW00024234","2015-06-26",
"USW00024234","2015-06-27",
"USW00024234","2015-06-28",
"USW00024234","2015-06-29",
"USW00024234","2015-06-30",
"USW00024234","2015-07-01",
"USW00024234","2015-07-02",
"USW00024234","2015-07-03",
"USW00024234","2015-07-04",
"USW00024234","2015-07-05",
"USW00024234","2015-07-06",
"USW00024234","2015-07-07",
"USW00024234","2015-07-08",
"USW00024234","2015-07-09",
"USW00024234","2015-07-10",
"USW00024234","2015-07-11",
"USW00024234","2015-07-12",
"USW00024234","2015-07-13",
"USW00024234","2015-07-14",
"USW00024234","2015-07-15",
"USW00024234","2015-07-16",
"USW00024234","2015-07-17",
"USW00024234","2015-07-18",
"USW00024234","2015-07-19",
"USW00024234","2015-07-20",
"USW00024234","2015-07-21",
"USW00024234","2015-07-22",
"USW00024234","2015-07-23",
"USW00024234","2015-07-24",
"USW00024234","2015-07-25",
"USW00024234","2015-07-26",
"USW00024234","2015-07-27",
"USW00024234","2015-07-28",
"USW00024234","2015-07-29",
"USW00024234","2015-07-30",
"USW00024234","2015-07-31",
"USW00024234","2015-08-01",
"USW00024234","2015-08-02",
"USW00024234","2015-08-03",
"USW00024234","2015-08-04",
"USW00024234","2015-08-05",
"USW00024234","2015-08-06",
"USW00024234","2015-08-07",
"USW00024234","2015-08-08",
"USW00024234","2015-08-09",
"USW00024234","2015-08-10",
"USW00024234","2015-08-11",
"USW00024234","2015-08-12",
"USW00024234","2015-08-13",
"USW00024234","2015-08-14",
"USW00024234","2015-08-15",
"USW00024234","2015-08-16",
"USW00024234","2015-08-17",
"USW00024234","2015-08-18",
"USW00024234","2015-08-19",
"USW00024234","2015-08-20",
"USW00024234","2015-08-21",
"USW00024234","2015-08-22",
"USW00024234","2015-08-23",
"USW00024234","2015-08-24",
"USW00024234","2015-08-25",
"USW00024234","2015-08-26",
"USW00024234","2015-08-27",
"USW00024234","2015-08-28",
"USW00024234","2015-08-29",
"USW00024234","2015-08-30",
"USW00024234","2015-08-31",
"USW00024234","2015-09-01",
"USW00024234","2015-09-02",
"USW00024234","2015-09-03",
"USW00024234","2015-09-04",
"USW00024234","2015-09-05",
"USW00024234","2015-09-06",
"USW00024234","2015-09-07",
"USW00024234","2015-09-08",
"USW00024234","2015-09-09",
"USW00024234","2015-09-10",
"USW00024234","2015-09-11",
"USW00024234","2015-09-12",
"USW00024234","2015-09-13",
"USW00024234","2015-09-14",
"USW00024234","2015-09-15",
"USW00024234","2015-09-16",
"USW00024234","2015-09-17",
"USW00024234","2015-09-18",
"USW00024234","2015-09-19",
"USW00024234","2015-09-20",
"USW00024234","2015-09-21",
"USW00024234","2015-09-22",
"USW00024234","2015-09-23",
"USW00024234","2015-09-24",
"USW00024234","2015-09-25",
"USW00024234","2015-09-26",
"USW00024234","2015-09-27",
"USW00024234","2015-09-28",
"USW00024234","2015-09-29",
"USW00024234","2015-09-30",
"USW00024234","2015-10-01",
"USW00024234","2015-10-02",
"USW00024234","2015-10-03",
"USW00024234","2015-10-04",
"USW00024234","2015-10-05",
"USW00024234","2015-10-06",
"USW00024234","2015-10-07",
"USW00024234","2015-10-08",
"USW00024234","2015-10-09",
"USW00024234","2015-10-10",
"USW00024234","2015-10-11",
"USW00024234","2015-10-12",
"USW00024234","2015-10-13",
"USW00024234","2015-10-14",
"USW00024234","2015-10-15",
"USW00024234","2015-10-16",
"USW00024234","2015-10-17",
"USW00024234","2015-10-18",
"USW00024234","2015-10-19",
"USW00024234","2015-10-20",
"USW00024234","2015-10-21",
"USW00024234","2015-10-22",
"USW00024234","2015-10-23",
"USW00024234","2015-10-24",
"USW00024234","2015-10-25",
"USW00024234","2015-10-26",
"USW00024234","2015-10-27",
"USW00024234","2015-10-28",
"USW00024234","2015-10-29",
"USW00024234","2015-10-30",
"USW00024234","2015-10-31",
"USW00024234","2015-11-01",
"USW00024234","2015-11-02",
"USW00024234","2015-11-03",
"USW00024234","2015-11-04",
"USW00024234","2015-11-05",
"USW00024234","2015-11-06",
"USW00024234","2015-11-07",
"USW00024234","2015-11-08",
"USW00024234","2015-11-09",
"USW00024234","2015-11-10",
"USW00024234","2015-11-11",
"USW00024234","2015-11-12",
"USW00024234","2015-11-13",
"USW00024234","2015-11-14",
"USW00024234","2015-11-15",
"USW00024234","2015-11-16",
"USW00024234","2015-11-17",
"USW00024234","2015-11-18",
"USW00024234","2015-11-19",
"USW00024234","2015-11-20",
"USW00024234","2015-11-21",
"USW00024234","2015-11-22",
"USW00024234","2015-11-23",
"USW00024234","2015-11-24",
"USW00024234","2015-11-25",
"USW00024234","2015-11-26",
"USW00024234","2015-11-27",
"USW00024234","2015-11-28",
"USW00024234","2015-11-29",
"USW00024234","2015-11-30",
"USW00024234","2015-12-01",
"USW00024234","2015-12-02",
"USW00024234","2015-12-03",
"USW00024234","2015-12-04",
"USW00024234","2015-12-05",
"USW00024234","2015-12-06",
"USW00024234","2015-12-07",
"USW00024234","2015-12-08",
"USW00024234","2015-12-09",
"USW00024234","2015-12-10",
"USW00024234","2015-12-11",
"USW00024234","2015-12-12",
"USW00024234","2015-12-13",
"USW00024234","2015-12-14",
"USW00024234","2015-12-15",
"USW00024234","2015-12-16",
"USW00024234","2015-12-17",
"USW00024234","2015-12-18",
"USW00024234","2015-12-19",
"USW00024234","2015-12-20",
"USW00024234","2015-12-21",
"USW00024234","2015-12-22",
"USW00024234","2015-12-23",
"USW00024234","2015-12-24",
"USW00024234","2015-12-25",
"USW00024234","2015-12-26",
"USW00024234","2015-12-27",
"USW00024234","2015-12-28",
"USW00024234","2015-12-29",
"USW00024234","2015-12-30",
"USW00024234","2015-12-31",
"USW00024234","2016-01-01",
"USW00024234","2016-01-02",
"USW00024234","2016-01-03",
"USW00024234","2016-01-04",
"USW00024234","2016-01-05",
"USW00024234","2016-01-06",
"USW00024234","2016-01-07",
"USW00024234","2016-01-08",
"USW00024234","2016-01-09",
"USW00024234","2016-01-10",
"USW00024234","2016-01-11",
"USW00024234","2016-01-12",
"USW00024234","2016-01-13",
"USW00024234","2016-01-14",
"USW00024234","2016-01-15",
"USW00024234","2016-01-16",
"USW00024234","2016-01-17",
"USW00024234","2016-01-18",
"USW00024234","2016-01-19",
"USW00024234","2016-01-20",
"USW00024234","2016-01-21",
"USW00024234","2016-01-22",
"USW00024234","2016-01-23",
"USW00024234","2016-01-24",
"USW00024234","2016-01-25",
"USW00024234","2016-01-26",
"USW00024234","2016-01-27",
"USW00024234","2016-01-28",
"USW00024234","2016-01-29",
"USW00024234","2016-01-30",
"USW00024234","2016-01-31",
"USW00024234","2016-02-01",
"USW00024234","2016-02-02",
"USW00024234","2016-02-03",
"USW00024234","2016-02-04",
"USW00024234","2016-02-05",
"USW00024234","2016-02-06",
"USW00024234","2016-02-07",
"USW00024234","2016-02-08",
"USW00024234","2016-02-09",
"USW00024234","2016-02-10",
"USW00024234","2016-02-11",
"USW00024234","2016-02-12",
"USW00024234","2016-02-15",
"USW00024234","2016-02-16",
"USW00024234","2016-02-17",
"USW00024234","2016-02-18",
"USW00024234","2016-02-19",
"USW00024234","2016-02-20",
"USW00024234","2016-02-21",
"USW00024234","2016-02-22",
"USW00024234","2016-02-23",
"USW00024234","2016-02-24",
"USW00024234","2016-02-25",
"USW00024234","2016-02-26",
"USW00024234","2016-02-27",
"USW00024234","2016-02-28",
"USW00024234","2016-02-29",
"USW00024234","2016-03-01",
"USW00024234","2016-03-02",
"USW00024234","2016-03-03",
"USW00024234","2016-03-04",
"USW00024234","2016-03-05",
"USW00024234","2016-03-06",
"USW00024234","2016-03-07",
"USW00024234","2016-03-08",
"USW00024234","2016-03-09",
"USW00024234","2016-03-10",
"USW00024234","2016-03-11",
"USW00024234","2016-03-12",
"USW00024234","2016-03-13",
"USW00024234","2016-03-14",
"USW00024234","2016-03-15",
"USW00024234","2016-03-16",
"USW00024234","2016-03-17",
"USW00024234","2016-03-18",
"USW00024234","2016-03-19",
"USW00024234","2016-03-20",
"USW00024234","2016-03-21",
"USW00024234","2016-03-22",
"USW00024234","2016-03-23",
"USW00024234","2016-03-24",
"USW00024234","2016-03-25",
"USW00024234","2016-03-26",
"USW00024234","2016-03-27",
"USW00024234","2016-03-28",
"USW00024234","2016-03-29",
"USW00024234","2016-03-30",
"USW00024234","2016-03-31",
"USW00024234","2016-04-01",
"USW00024234","2016-04-02",
"USW00024234","2016-04-03",
"USW00024234","2016-04-04",
"USW00024234","2016-04-05",
"USW00024234","2016-04-06",
"USW00024234","2016-04-07",
"USW00024234","2016-04-08",
"USW00024234","2016-04-09",
"USW00024234","2016-04-10",
"USW00024234","2016-04-11",
"USW00024234","2016-04-12",
"USW00024234","2016-04-13",
"USW00024234","2016-04-14",
"USW00024234","2016-04-15",
"USW00024234","2016-04-16",
"USW00024234","2016-04-17",
"USW00024234","2016-04-18",
"USW00024234","2016-04-19",
"USW00024234","2016-04-20",
"USW00024234","2016-04-21",
"USW00024234","2016-04-22",
"USW00024234","2016-04-23",
"USW00024234","2016-04-24",
"USW00024234","2016-04-25",
"USW00024234","2016-04-26",
"USW00024234","2016-04-27",
"USW00024234","2016-04-28",
"USW00024234","2016-04-29",
"USW00024234","2016-04-30",
"USW00024234","2016-05-01",
"USW00024234","2016-05-02",
"USW00024234","2016-05-03",
"USW00024234","2016-05-04",
"USW00024234","2016-05-05",
"USW00024234","2016-05-06",
"USW00024234","2016-05-07",
"USW00024234","2016-05-08",
"USW00024234","2016-05-09",
"USW00024234","2016-05-10",
"USW00024234","2016-05-11",
"USW00024234","2016-05-12",
"USW00024234","2016-05-13",
"USW00024234","2016-05-14",
"USW00024234","2016-05-15",
"USW00024234","2016-05-16",
"USW00024234","2016-05-17",
"USW00024234","2016-05-18",
"USW00024234","2016-05-19",
"USW00024234","2016-05-20",
"USW00024234","2016-05-21",
"USW00024234","2016-05-22",
"USW00024234","2016-05-23",
"USW00024234","2016-05-24",
"USW00024234","2016-05-25",
"USW00024234","2016-05-26",
"USW00024234","2016-05-27",
"USW00024234","2016-05-28",
"USW00024234","2016-05-29",
"USW00024234","2016-05-30",
"USW00024234","2016-05-31",
"USW00024234","2016-06-01",
"USW00024234","2016-06-02",
"USW00024234","2016-06-03",
"USW00024234","2016-06-04",
"USW00024234","2016-06-05",
"USW00024234","2016-06-06",
"USW00024234","2016-06-07",
"USW00024234","2016-06-08",
"USW00024234","2016-06-09",
"USW00024234","2016-06-10",
"USW00024234","2016-06-11",
"USW00024234","2016-06-12",
"USW00024234","2016-06-13",
"USW00024234","2016-06-14",
"USW00024234","2016-06-15",
"USW00024234","2016-06-16",
"USW00024234","2016-06-17",
"USW00024234","2016-06-18",
"USW00024234","2016-06-19",
"USW00024234","2016-06-20",
"USW00024234","2016-06-21",
"USW00024234","2016-06-22",
"USW00024234","2016-06-23",
"USW00024234","2016-06-24",
"USW00024234","2016-06-25",
"USW00024234","2016-06-26",
"USW00024234","2016-06-27",
"USW00024234","2016-06-28",
"USW00024234","2016-06-29",
"USW00024234","2016-06-30",
"USW00024234","2016-07-01",
"USW00024234","2016-07-02",
"USW00024234","2016-07-03",
"USW00024234","2016-07-04",
"USW00024234","2016-07-05",
"USW00024234","2016-07-06",
"USW00024234","2016-07-07",
"USW00024234","2016-07-08",
"USW00024234","2016-07-09",
"USW00024234","2016-07-10",
"USW00024234","2016-07-11",
"USW00024234","2016-07-12",
"USW00024234","2016-07-13",
"USW00024234","2016-07-14",
"USW00024234","2016-07-15",
"USW00024234","2016-07-16",
"USW00024234","2016-07-17",
"USW00024234","2016-07-18",
"USW00024234","2016-07-19",
"USW00024234","2016-07-20",
"USW00024234","2016-07-21",
"USW00024234","2016-07-22",
"USW00024234","2016-07-23",
"USW00024234","2016-07-24",
"USW00024234","2016-07-25",
"USW00024234","2016-07-26",
"USW00024234","2016-07-27",
"USW00024234","2016-07-28",
"USW00024234","2016-07-29",
"USW00024234","2016-07-30",
"USW00024234","2016-07-31",
"USW00024234","2016-08-01",
"USW00024234","2016-08-02",
"USW00024234","2016-08-03",
"USW00024234","2016-08-04",
"USW00024234","2016-08-05",
"USW00024234","2016-08-06",
"USW00024234","2016-08-07",
"USW00024234","2016-08-08",
"USW00024234","2016-08-09",
"USW00024234","2016-08-10",
"USW00024234","2016-08-11",
"USW00024234","2016-08-12",
"USW00024234","2016-08-13",
"USW00024234","2016-08-14",
"USW00024234","2016-08-15",
"USW00024234","2016-08-16",
"USW00024234","2016-08-17",
"USW00024234","2016-08-18",
"USW00024234","2016-08-19",
"USW00024234","2016-08-20",
"USW00024234","2016-08-21",
"USW00024234","2016-08-22",
"USW00024234","2016-08-23",
"USW00024234","2016-08-24",
"USW00024234","2016-08-25",
"USW00024234","2016-08-26",
"USW00024234","2016-08-27",
"USW00024234","2016-08-28",
"USW00024234","2016-08-29",
"USW00024234","2016-08-30",
"USW00024234","2016-08-31",
"USW00024234","2016-09-01",
"USW00024234","2016-09-02",
"USW00024234","2016-09-03",
"USW00024234","2016-09-04",
"USW00024234","2016-09-05",
"USW00024234","2016-09-06",
"USW00024234","2016-09-07",
"USW00024234","2016-09-08",
"USW00024234","2016-09-09",
"USW00024234","2016-09-10",
"USW00024234","2016-09-11",
"USW00024234","2016-09-12",
"USW00024234","2016-09-13",
"USW00024234","2016-09-14",
"USW00024234","2016-09-15",
"USW00024234","2016-09-16",
"USW00024234","2016-09-17",
"USW00024234","2016-09-18",
"USW00024234","2016-09-19",
"USW00024234","2016-09-20",
"USW00024234","2016-09-21",
"USW00024234","2016-09-22",
"USW00024234","2016-09-23",
"USW00024234","2016-09-24",
"USW00024234","2016-09-25",
"USW00024234","2016-09-26",
"USW00024234","2016-09-27",
"USW00024234","2016-09-28",
"USW00024234","2016-09-29",
"USW00024234","2016-09-30",
"USW00024234","2016-10-01",
"USW00024234","2016-10-02",
"USW00024234","2016-10-03",
"USW00024234","2016-10-04",
"USW00024234","2016-10-05",
"USW00024234","2016-10-06",
"USW00024234","2016-10-07",
"USW00024234","2016-10-08",
"USW00024234","2016-10-09",
"USW00024234","2016-10-10",
"USW00024234","2016-10-11",
"USW00024234","2016-10-12",
"USW00024234","2016-10-13",
"USW00024234","2016-10-14",
"USW00024234","2016-10-15",
"USW00024234","2016-10-16",
"USW00024234","2016-10-17",
"USW00024234","2016-10-18",
"USW00024234","2016-10-19",
"USW00024234","2016-10-20",
"USW00024234","2016-10-21",
"USW00024234","2016-10-22",
"USW00024234","2016-10-23",
"USW00024234","2016-10-24",
"USW00024234","2016-10-25",
"USW00024234","2016-10-26",
"USW00024234","2016-10-27",
"USW00024234","2016-10-28",
"USW00024234","2016-10-29",
"USW00024234","2016-10-30",
"USW00024234","2016-10-31",
"USW00024234","2016-11-01",
"USW00024234","2016-11-02",
"USW00024234","2016-11-03",
"USW00024234","2016-11-04",
"USW00024234","2016-11-05",
"USW00024234","2016-11-06",
"USW00024234","2016-11-07",
"USW00024234","2016-11-08",
"USW00024234","2016-11-09",
"USW00024234","2016-11-10",
"USW00024234","2016-11-11",
"USW00024234","2016-11-12",
"USW00024234","2016-11-13",
"USW00024234","2016-11-14",
"USW00024234","2016-11-15",
"USW00024234","2016-11-16",
"USW00024234","2016-11-17",
"USW00024234","2016-11-18",
"USW00024234","2016-11-19",
"USW00024234","2016-11-20",
"USW00024234","2016-11-21",
"USW00024234","2016-11-22",
"USW00024234","2016-11-23",
"USW00024234","2016-11-24",
"USW00024234","2016-11-25",
"USW00024234","2016-11-26",
"USW00024234","2016-11-27",
"USW00024234","2016-11-28",
"USW00024234","2016-11-29",
"USW00024234","2016-11-30",
"USW00024234","2016-12-01",
"USW00024234","2016-12-02",
"USW00024234","2016-12-03",
"USW00024234","2016-12-04",
"USW00024234","2016-12-05",
"USW00024234","2016-12-06",
"USW00024234","2016-12-07",
"USW00024234","2016-12-08",
"USW00024234","2016-12-09",
"USW00024234","2016-12-10",
"USW00024234","2016-12-11",
"USW00024234","2016-12-12",
"USW00024234","2016-12-13",
"USW00024234","2016-12-14",
"USW00024234","2016-12-15",
"USW00024234","2016-12-16",
"USW00024234","2016-12-17",
"USW00024234","2016-12-18",
"USW00024234","2016-12-19",
"USW00024234","2016-12-20",
"USW00024234","2016-12-21",
"USW00024234","2016-12-22",
"USW00024234","2016-12-23",
"USW00024234","2016-12-24",
"USW00024234","2016-12-25",
"USW00024234","2016-12-26",
"USW00024234","2016-12-27",
"USW00024234","2016-12-28",
"USW00024234","2016-12-29",
"USW00024234","2016-12-30",
"USW00024234","2016-12-31",
"USW00024234","2017-01-01",
"USW00024234","2017-01-02",
"USW00024234","2017-01-03",
"USW00024234","2017-01-04",
"USW00024234","2017-01-05",
"USW00024234","2017-01-06",
"USW00024234","2017-01-07",
"USW00024234","2017-01-08",
"USW00024234","2017-01-09",
"USW00024234","2017-01-10",
"USW00024234","2017-01-11",
"USW00024234","2017-01-12",
"USW00024234","2017-01-13",
"USW00024234","2017-01-14",
"USW00024234","2017-01-15",
"USW00024234","2017-01-16",
"USW00024234","2017-01-17",
"USW00024234","2017-01-18",
"USW00024234","2017-01-19",
"USW00024234","2017-01-20",
"USW00024234","2017-01-21",
"USW00024234","2017-01-22",
"USW00024234","2017-01-23",
"USW00024234","2017-01-24",
"USW00024234","2017-01-25",
"USW00024234","2017-01-26",
"USW00024234","2017-01-27",
"USW00024234","2017-01-28",
"USW00024234","2017-01-29",
"USW00024234","2017-01-30",
"USW00024234","2017-01-31",
"USW00024234","2017-02-01",
"USW00024234","2017-02-02",
"USW00024234","2017-02-03",
"USW00024234","2017-02-04",
"USW00024234","2017-02-05",
"USW00024234","2017-02-06",
"USW00024234","2017-02-07",
"USW00024234","2017-02-08",
"USW00024234","2017-02-09",
"USW00024234","2017-02-10",
"USW00024234","2017-02-11",
"USW00024234","2017-02-12",
"USW00024234","2017-02-13",
"USW00024234","2017-02-14",
"USW00024234","2017-02-15",
"USW00024234","2017-02-16",
"USW00024234","2017-02-17",
"USW00024234","2017-02-18",
"USW00024234","2017-02-19",
"USW00024234","2017-02-20",
"USW00024234","2017-02-21",
"USW00024234","2017-02-22",
"USW00024234","2017-02-23",
"USW00024234","2017-02-24",
"USW00024234","2017-02-25",
"USW00024234","2017-02-26",
"USW00024234","2017-02-27",
"USW00024234","2017-02-28",
"USW00024234","2017-03-01",
"USW00024234","2017-03-02",
"USW00024234","2017-03-03",
"USW00024234","2017-03-04",
"USW00024234","2017-03-05",
"USW00024234","2017-03-06",
"USW00024234","2017-03-07",
"USW00024234","2017-03-08",
"USW00024234","2017-03-09",
"USW00024234","2017-03-10",
"USW00024234","2017-03-11",
"USW00024234","2017-03-12",
"USW00024234","2017-03-13",
"USW00024234","2017-03-14",
"USW00024234","2017-03-15",
"USW00024234","2017-03-16",
"USW00024234","2017-03-17",
"USW00024234","2017-03-18",
"USW00024234","2017-03-19",
"USW00024234","2017-03-20",
"USW00024234","2017-03-21",
"USW00024234","2017-03-22",
"USW00024234","2017-03-23",
"USW00024234","2017-03-24",
"USW00024234","2017-03-25",
"USW00024234","2017-03-26",
"USW00024234","2017-03-27",
"USW00024234","2017-03-28",
"USW00024234","2017-03-29",
"USW00024234","2017-03-30",
"USW00024234","2017-03-31",
"USW00024234","2017-04-01",
"USW00024234","2017-04-02",
"USW00024234","2017-04-03",
"USW00024234","2017-04-04",
"USW00024234","2017-04-05",
"USW00024234","2017-04-06",
"USW00024234","2017-04-07",
"USW00024234","2017-04-08",
"USW00024234","2017-04-09",
"USW00024234","2017-04-10",
"USW00024234","2017-04-11",
"USW00024234","2017-04-12",
"USW00024234","2017-04-13",
